住所（スプレッドシート用）,Latitude,Longitude,世帯数
兵庫県神戸市須磨区妙法寺字岩山,34.6821324,135.123437,55
兵庫県神戸市須磨区妙法寺字上ノ池,34.6786899,135.1121885,20
兵庫県神戸市須磨区妙法寺字上の界,34.6807255,135.1263591,18
兵庫県神戸市須磨区妙法寺字上野路,34.6803682,135.1233639,49
兵庫県神戸市須磨区妙法寺字牛ノ子,34.67744,135.1216838,110
兵庫県神戸市須磨区妙法寺字円満林,34.67225980000001,135.1203689,41
兵庫県神戸市須磨区妙法寺字大津江,34.6769857,135.108829,224
兵庫県神戸市須磨区妙法寺字岡,34.6736394,135.1209533,35
兵庫県神戸市須磨区妙法寺字界地,34.6746379,135.117155,54
兵庫県神戸市須磨区妙法寺字狐,34.6771065,135.1200767,15
兵庫県神戸市須磨区妙法寺字口中ノ山,34.6797476,135.1186158,33
兵庫県神戸市須磨区妙法寺字口中山,34.6759015,135.1237292,10
兵庫県神戸市須磨区妙法寺字桜ノ界地,34.6758858,135.1168628,79
兵庫県神戸市須磨区妙法寺字桜界地,34.6698171,135.1478652,13
兵庫県神戸市須磨区妙法寺字下野路,34.6797159,135.1227065,37
兵庫県神戸市須磨区妙法寺字白坂,34.6791713,135.1215377,39
兵庫県神戸市須磨区妙法寺字地子田,34.6804896,135.1210994,24
兵庫県神戸市須磨区妙法寺字菅ノ池,34.6808517,135.1099975,133
兵庫県神戸市須磨区妙法寺字高取山,34.6789055,135.1289892,67
兵庫県神戸市須磨区妙法寺字竹向イ,34.6791821,135.111166,67
兵庫県神戸市須磨区妙法寺字谷野,34.6750077,135.1140874,64
兵庫県神戸市須磨区妙法寺字大門,34.6744086,135.1199306,64
兵庫県神戸市須磨区妙法寺字津江田,34.6785655,135.1193463,137
兵庫県神戸市須磨区妙法寺字寺ノ界地,34.6752006,135.1159863,25
兵庫県神戸市須磨区妙法寺字トン松,34.6796832,135.1089751,125
兵庫県神戸市須磨区妙法寺字堂ケ谷,34.679945,135.1199306,47
兵庫県神戸市須磨区妙法寺字堂ノ下,34.6736156,135.1195654,14
兵庫県神戸市須磨区妙法寺字道正川,34.6773417,135.1075146,63
兵庫県神戸市須磨区妙法寺字中田,34.6763214,135.1142334,24
兵庫県神戸市須磨区妙法寺字ぬめり石,34.6724433,135.1056159,341
兵庫県神戸市須磨区妙法寺字野路山,34.6820756,135.1218299,108
兵庫県神戸市須磨区妙法寺字乗越,34.6774421,135.1124806,86
兵庫県神戸市須磨区妙法寺字兀山,34.6774309,135.1228526,60
兵庫県神戸市須磨区妙法寺字蓮池,34.6782904,135.1101436,321
兵庫県神戸市須磨区妙法寺字東谷,34.6767027,135.1186158,42
兵庫県神戸市須磨区妙法寺字筆前,34.6761942,135.1127727,56
兵庫県神戸市須磨区妙法寺字前田,34.6746288,135.1183237,13
兵庫県神戸市須磨区妙法寺字万上畑,34.6789906,135.1135761,28
兵庫県神戸市須磨区妙法寺字女夫岩,34.67832720000001,135.1232909,43
兵庫県神戸市須磨区妙法寺字薮中ノ中,34.681171,135.1309186,15
兵庫県神戸市須磨区妙法寺字横川,34.6788854,135.1227065,16
兵庫県神戸市須磨区横尾１丁目,34.6746218,135.1102896,503
兵庫県神戸市須磨区横尾２丁目,34.6695755,135.1184698,547
兵庫県神戸市須磨区横尾３丁目,34.6694622,135.115256,337
兵庫県神戸市須磨区横尾４丁目,34.6677152,135.1085369,121
兵庫県神戸市須磨区横尾５丁目,34.6706059,135.1105817,650
兵庫県神戸市須磨区横尾６丁目,34.672548,135.1099975,435
兵庫県神戸市須磨区横尾７丁目,34.670211,135.1079527,412
兵庫県神戸市須磨区横尾８丁目,34.6717401,135.1070764,370
兵庫県神戸市須磨区横尾９丁目,34.66747,135.1044476,413
兵庫県神戸市須磨区竜が台１丁目,34.6752732,135.0974381,1043
兵庫県神戸市須磨区竜が台２丁目,34.6758706,135.0915976,642
兵庫県神戸市須磨区竜が台３丁目,34.6768544,135.0895537,203
兵庫県神戸市須磨区竜が台４丁目,34.67548379999999,135.0878018,86
兵庫県神戸市須磨区竜が台５丁目,34.6731294,135.0880937,467
兵庫県神戸市須磨区竜が台６丁目,34.6736567,135.0915976,560
兵庫県神戸市須磨区竜が台７丁目,34.6741838,135.0951018,203
兵庫県神戸市須磨区若草町１丁目,34.6863606,135.1135031,322
兵庫県神戸市須磨区若草町２丁目,34.6878895,135.1126267,299
兵庫県神戸市須磨区若草町３丁目,34.6900859,135.1149638,344
兵庫県神戸市垂水区神戸市垂水区,34.6493665,135.0663828,104179
兵庫県神戸市垂水区青山台１丁目,34.638917,135.0740808,367
兵庫県神戸市垂水区青山台２丁目,34.6415353,135.0755403,249
兵庫県神戸市垂水区青山台３丁目,34.6407273,135.0726214,90
兵庫県神戸市垂水区青山台４丁目,34.6426603,135.0732051,457
兵庫県神戸市垂水区青山台５丁目,34.6444527,135.0740808,603
兵庫県神戸市垂水区青山台６丁目,34.6437763,135.0720376,282
兵庫県神戸市垂水区青山台７丁目,34.6455775,135.0717457,339
兵庫県神戸市垂水区青山台８丁目,34.6473432,135.0761241,413
兵庫県神戸市垂水区朝谷町,34.6504074,135.0915976,379
兵庫県神戸市垂水区旭が丘１丁目,34.63464829999999,135.0530694,671
兵庫県神戸市垂水区旭が丘２丁目,34.63452520000001,135.0510271,213
兵庫県神戸市垂水区旭が丘３丁目,34.6374244,135.0519024,565
兵庫県神戸市垂水区泉が丘１丁目,34.629982,135.0662004,273
兵庫県神戸市垂水区泉が丘２丁目,34.6308258,135.0644494,197
兵庫県神戸市垂水区泉が丘３丁目,34.6322052,135.065033,453
兵庫県神戸市垂水区泉が丘４丁目,34.6324686,135.0667841,168
兵庫県神戸市垂水区泉が丘５丁目,34.6341382,135.0656167,320
兵庫県神戸市垂水区歌敷山１丁目,34.6340411,135.0416922,395
兵庫県神戸市垂水区歌敷山２丁目,34.63598229999999,135.0411088,202
兵庫県神戸市垂水区歌敷山３丁目,34.6380554,135.0414005,384
兵庫県神戸市垂水区歌敷山４丁目,34.6347522,135.0390671,414
兵庫県神戸市垂水区王居殿１丁目,34.6338121,135.0720376,187
兵庫県神戸市垂水区王居殿２丁目,34.6354729,135.0720376,350
兵庫県神戸市垂水区王居殿３丁目,34.6360444,135.0697026,468
兵庫県神戸市垂水区大町１丁目,34.6372049,135.0626984,252
兵庫県神戸市垂水区大町２丁目,34.6373543,135.0612393,228
兵庫県神戸市垂水区大町３丁目,34.637574,135.0596344,125
兵庫県神戸市垂水区大町４丁目,34.6385842,135.0632821,257
兵庫県神戸市垂水区大町５丁目,34.6389445,135.0613852,76
兵庫県神戸市垂水区乙木１丁目,34.6388914,135.0683893,238
兵庫県神戸市垂水区乙木２丁目,34.6407629,135.0679515,261
兵庫県神戸市垂水区乙木３丁目,34.641053,135.0662004,90
兵庫県神戸市垂水区海岸通,34.6282821,135.0455475,1007
兵庫県神戸市垂水区霞ケ丘１丁目,34.6326099,135.0481098,252
兵庫県神戸市垂水区霞ケ丘２丁目,34.6345513,135.0475263,237
兵庫県神戸市垂水区霞ケ丘３丁目,34.636484,135.0481098,176
兵庫県神戸市垂水区霞ケ丘４丁目,34.6331894,135.0446092,296
兵庫県神戸市垂水区霞ケ丘５丁目,34.6342963,135.0446092,435
兵庫県神戸市垂水区霞ケ丘６丁目,34.6359565,135.0446092,398
兵庫県神戸市垂水区霞ケ丘７丁目,34.6378892,135.0451926,494
兵庫県神戸市垂水区上高丸１丁目,34.6382678,135.0499692,606
兵庫県神戸市垂水区上高丸２丁目,34.6430733,135.0551117,790
兵庫県神戸市垂水区上高丸３丁目,34.6457,135.0554035,1030
兵庫県神戸市垂水区狩口台１丁目,34.6515837,135.0259438,441
兵庫県神戸市垂水区狩口台２丁目,34.6503287,135.0274018,506
兵庫県神戸市垂水区狩口台４丁目,34.6476036,135.0215703,683
兵庫県神戸市垂水区狩口台５丁目,34.6477276,135.0236112,179
兵庫県神戸市垂水区狩口台６丁目,34.6426794,135.0205573,674
兵庫県神戸市垂水区狩口台７丁目,34.6415098,135.0227365,556
兵庫県神戸市垂水区川原１丁目,34.6298336,135.0584672,116
兵庫県神戸市垂水区川原２丁目,34.6308,135.058759,172
兵庫県神戸市垂水区川原３丁目,34.6316962,135.0591967,82
兵庫県神戸市垂水区川原４丁目,34.6324562,135.0593426,49
兵庫県神戸市垂水区神田町,34.62979869999999,135.0539447,66
兵庫県神戸市垂水区北舞子１丁目,34.642061,135.0422756,267
兵庫県神戸市垂水区北舞子２丁目,34.6420695,135.0411088,391
兵庫県神戸市垂水区北舞子３丁目,34.6423673,135.0381921,199
兵庫県神戸市垂水区北舞子４丁目,34.6426567,135.0364421,514
兵庫県神戸市垂水区陸ノ町,34.6317315,135.0545282,277
兵庫県神戸市垂水区向陽１丁目,34.6430123,135.0632821,123
兵庫県神戸市垂水区向陽２丁目,34.6443916,135.0638657,243
兵庫県神戸市垂水区向陽３丁目,34.6465968,135.065033,205
兵庫県神戸市垂水区小束台,34.6739454,135.0519024,197
兵庫県神戸市垂水区小束台東,34.6726654,135.0568624,191
兵庫県神戸市垂水区小束山１丁目,34.6694018,135.0682433,425
兵庫県神戸市垂水区小束山２丁目,34.6716322,135.0659085,384
兵庫県神戸市垂水区小束山３丁目,34.6698486,135.0638657,137
兵庫県神戸市垂水区小束山４丁目,34.6676268,135.065033,129
兵庫県神戸市垂水区小束山５丁目,34.6668094,135.0632821,203
兵庫県神戸市垂水区小束山６丁目,34.6687588,135.0615312,288
兵庫県神戸市垂水区小束山７丁目,34.66614940000001,135.0589049,138
兵庫県神戸市垂水区小束山手１丁目,34.6744073,135.0647412,351
兵庫県神戸市垂水区小束山手２丁目,34.6734662,135.0609475,120
兵庫県神戸市垂水区小束山手３丁目,34.6720704,135.0626984,290
兵庫県神戸市垂水区小束山本町１丁目,34.6622845,135.0577378,215
兵庫県神戸市垂水区小束山本町２丁目,34.66448099999999,135.0600721,629
兵庫県神戸市垂水区小束山本町３丁目,34.6650089,135.0635739,171
兵庫県神戸市垂水区小束山本町４丁目,34.6659581,135.0662004,313
兵庫県神戸市垂水区五色山１丁目,34.6303786,135.0504436,340
兵庫県神戸市垂水区五色山２丁目,34.630115,135.0486932,367
兵庫県神戸市垂水区五色山３丁目,34.6301237,135.0475263,512
兵庫県神戸市垂水区五色山４丁目,34.6308351,135.0449009,504
兵庫県神戸市垂水区五色山５丁目,34.6312654,135.042859,308
兵庫県神戸市垂水区五色山６丁目,34.6293327,135.0422756,452
兵庫県神戸市垂水区五色山７丁目,34.6307292,135.0405255,327
兵庫県神戸市垂水区五色山８丁目,34.6321085,135.0411088,161
兵庫県神戸市垂水区御霊町,34.6330933,135.057446,205
兵庫県神戸市垂水区坂上１丁目,34.6299608,135.0599262,112
兵庫県神戸市垂水区坂上２丁目,34.6306505,135.060218,69
兵庫県神戸市垂水区坂上３丁目,34.6314808,135.060218,161
兵庫県神戸市垂水区坂上４丁目,34.6325879,135.060218,114
兵庫県神戸市垂水区坂上５丁目,34.6332776,135.0605098,36
兵庫県神戸市垂水区潮見が丘１丁目,34.6478964,135.0577378,853
兵庫県神戸市垂水区潮見が丘２丁目,34.6526047,135.0571542,81
兵庫県神戸市垂水区塩屋北町１丁目,34.64714,135.0845901,314
兵庫県神戸市垂水区塩屋北町２丁目,34.6471219,135.0869258,302
兵庫県神戸市垂水区塩屋北町３丁目,34.645262,135.087101,243
兵庫県神戸市垂水区塩屋北町４丁目,34.6465411,135.0904296,282
兵庫県神戸市垂水区塩屋台１丁目,34.6421665,135.0834223,277
兵庫県神戸市垂水区塩屋台２丁目,34.643338,135.086924,374
兵庫県神戸市垂水区塩屋台３丁目,34.641943,135.087997,248
兵庫県神戸市垂水区塩屋町,34.6341525,135.0816706,436
兵庫県神戸市垂水区塩屋町１丁目,34.632034,135.0775808,371
兵庫県神戸市垂水区塩屋町２丁目,34.6353455,135.0883857,60
兵庫県神戸市垂水区塩屋町３丁目,34.6355229,135.0834223,590
兵庫県神戸市垂水区塩屋町４丁目,34.6355412,135.0810867,433
兵庫県神戸市垂水区塩屋町５丁目,34.6340391,135.0784594,411
兵庫県神戸市垂水区塩屋町６丁目,34.6333811,135.0740808,974
兵庫県神戸市垂水区塩屋町７丁目,34.6372293,135.0775836,268
兵庫県神戸市垂水区塩屋町８丁目,34.6401199,135.0796271,173
兵庫県神戸市垂水区塩屋町９丁目,34.6401018,135.0819626,619
兵庫県神戸市垂水区塩屋町字梅木谷,34.6341525,135.0816706,28
兵庫県神戸市垂水区塩屋町字大谷,34.6341525,135.0816706,365
兵庫県神戸市垂水区塩屋町字南谷,34.6378122,135.0852828,95
兵庫県神戸市垂水区清水が丘１丁目,34.6492292,135.045776,536
兵庫県神戸市垂水区清水が丘２丁目,34.6498162,135.0411088,545
兵庫県神戸市垂水区清水が丘３丁目,34.6508075,135.0379004,573
兵庫県神戸市垂水区清水通,34.6338444,135.058759,190
兵庫県神戸市垂水区下畑町,34.6546088,135.085174,426
兵庫県神戸市垂水区下畑町字石畳,34.6576494,135.0877544,82
兵庫県神戸市垂水区下畑町字内入田,34.6546088,135.085174,71
兵庫県神戸市垂水区下畑町字上口,34.6559472,135.089812,26
兵庫県神戸市垂水区下畑町字唐ケ谷,34.6546088,135.085174,28
兵庫県神戸市垂水区下畑町字木之下,34.6546088,135.085174,29
兵庫県神戸市垂水区下畑町字雲星,34.6546088,135.085174,27
兵庫県神戸市垂水区下畑町字下代,34.646228,135.081438,54
兵庫県神戸市垂水区下畑町字真田,34.6546088,135.085174,85
兵庫県神戸市垂水区下畑町字真田山,34.6546088,135.085174,60
兵庫県神戸市垂水区下畑町字谷川,34.6546088,135.085174,29
兵庫県神戸市垂水区下畑町字鳶尾山,34.6546088,135.085174,10
兵庫県神戸市垂水区下畑町字中之谷,34.6546088,135.085174,23
兵庫県神戸市垂水区下畑町字西下代,34.646228,135.081438,30
兵庫県神戸市垂水区下畑町字前田,34.6546088,135.085174,38
兵庫県神戸市垂水区下畑町字向井,34.6546088,135.085174,71
兵庫県神戸市垂水区下畑町字龍ノ庭,34.6546088,135.085174,11
兵庫県神戸市垂水区下畑町字鷲ケ尾,34.6546088,135.085174,100
兵庫県神戸市垂水区松風台１丁目,34.648283,135.079919,201
兵庫県神戸市垂水区松風台２丁目,34.6448388,135.0778755,761
兵庫県神戸市垂水区城が山１丁目,34.6317474,135.0705782,501
兵庫県神戸市垂水区城が山２丁目,34.6306582,135.0682433,228
兵庫県神戸市垂水区城が山３丁目,34.631906,135.0679515,104
兵庫県神戸市垂水区城が山４丁目,34.63300419999999,135.0691189,104
兵庫県神戸市垂水区城が山５丁目,34.6343926,135.0685352,323
兵庫県神戸市垂水区神陵台１丁目,34.6595604,135.0323592,192
兵庫県神戸市垂水区神陵台２丁目,34.6628634,135.0346923,533
兵庫県神戸市垂水区神陵台３丁目,34.6609312,135.034109,363
兵庫県神戸市垂水区神陵台４丁目,34.6589908,135.0346923,445
兵庫県神戸市垂水区神陵台５丁目,34.6569018,135.0367338,340
兵庫県神戸市垂水区神陵台６丁目,34.6595277,135.0370255,227
兵庫県神戸市垂水区神陵台７丁目,34.6624342,135.0367338,241
兵庫県神戸市垂水区神陵台８丁目,34.664226,135.0376088,222
兵庫県神戸市垂水区神陵台９丁目,34.6668435,135.0390671,529
兵庫県神戸市垂水区神和台１丁目,34.6704745,135.0729132,310
兵庫県神戸市垂水区神和台２丁目,34.6722666,135.0737889,186
兵庫県神戸市垂水区神和台３丁目,34.6727051,135.0705782,358
兵庫県神戸市垂水区清玄町,34.6531665,135.0927657,461
兵庫県神戸市垂水区星陵台１丁目,34.6392684,135.045776,319
兵庫県神戸市垂水区星陵台２丁目,34.6408541,135.0465053,290
兵庫県神戸市垂水区星陵台３丁目,34.6420268,135.0469429,320
兵庫県神戸市垂水区星陵台４丁目,34.6457515,135.0484015,678
兵庫県神戸市垂水区星陵台５丁目,34.6398389,135.0434424,490
兵庫県神戸市垂水区星陵台６丁目,34.6414246,135.0441716,183
兵庫県神戸市垂水区星陵台７丁目,34.6425973,135.0446092,293
兵庫県神戸市垂水区星陵台８丁目,34.6439765,135.0451926,180
兵庫県神戸市垂水区高丸１丁目,34.6353161,135.0562788,271
兵庫県神戸市垂水区高丸２丁目,34.6353248,135.0551117,190
兵庫県神戸市垂水区高丸３丁目,34.63806599999999,135.0586131,238
兵庫県神戸市垂水区高丸４丁目,34.63999,135.0603639,336
兵庫県神戸市垂水区高丸５丁目,34.6372664,135.0545282,435
兵庫県神戸市垂水区高丸６丁目,34.6384964,135.0565706,304
兵庫県神戸市垂水区高丸７丁目,34.6396208,135.0542364,694
兵庫県神戸市垂水区高丸８丁目,34.641949,135.057446,379
兵庫県神戸市垂水区多聞台１丁目,34.6607167,135.0449009,254
兵庫県神戸市垂水区多聞台２丁目,34.6590818,135.0414005,656
兵庫県神戸市垂水区多聞台３丁目,34.6629628,135.0402338,860
兵庫県神戸市垂水区多聞台４丁目,34.6623848,135.0437341,274
兵庫県神戸市垂水区多聞台５丁目,34.6645979,135.0437341,106
兵庫県神戸市垂水区多聞町,34.6703119,135.0571542,76
兵庫県神戸市垂水区多聞町字小束山,34.6711911,135.0599262,234
兵庫県神戸市垂水区千鳥が丘１丁目,34.64412799999999,135.0621148,295
兵庫県神戸市垂水区千鳥が丘２丁目,34.6467548,135.0624066,383
兵庫県神戸市垂水区千鳥が丘３丁目,34.6440136,135.0589049,1033
兵庫県神戸市垂水区千代が丘１丁目,34.643644,135.0527776,544
兵庫県神戸市垂水区千代が丘２丁目,34.6462792,135.0519024,627
兵庫県神戸市垂水区つつじが丘１丁目,34.655523,135.0740808,252
兵庫県神戸市垂水区つつじが丘２丁目,34.6566124,135.076416,328
兵庫県神戸市垂水区つつじが丘３丁目,34.6583959,135.0784594,139
兵庫県神戸市垂水区つつじが丘４丁目,34.6589669,135.0761241,303
兵庫県神戸市垂水区つつじが丘５丁目,34.66160240000001,135.0752484,346
兵庫県神戸市垂水区つつじが丘６丁目,34.661585,135.0775836,160
兵庫県神戸市垂水区つつじが丘７丁目,34.6639307,135.0784594,362
兵庫県神戸市垂水区天ノ下町,34.6306421,135.0521941,342
兵庫県神戸市垂水区仲田１丁目,34.633427,135.0498601,276
兵庫県神戸市垂水区仲田２丁目,34.6357155,135.0491308,107
兵庫県神戸市垂水区仲田３丁目,34.6352939,135.050006,120
兵庫県神戸市垂水区中道１丁目,34.6296751,135.0610934,65
兵庫県神戸市垂水区中道２丁目,34.6305713,135.0615312,100
兵庫県神戸市垂水区中道３丁目,34.631472,135.0613852,78
兵庫県神戸市垂水区中道４丁目,34.6324384,135.0616771,69
兵庫県神戸市垂水区中道５丁目,34.633339,135.0615312,97
兵庫県神戸市垂水区中道６丁目,34.6343714,135.0622607,108
兵庫県神戸市垂水区西舞子１丁目,34.6373501,135.0286029,433
兵庫県神戸市垂水区西舞子２丁目,34.6392467,135.0297346,888
兵庫県神戸市垂水区西舞子３丁目,34.6414766,135.0274018,461
兵庫県神戸市垂水区西舞子４丁目,34.6436731,135.0297346,694
兵庫県神戸市垂水区西舞子５丁目,34.6421786,135.0259438,335
兵庫県神戸市垂水区西舞子６丁目,34.6443999,135.0247775,415
兵庫県神戸市垂水区西舞子７丁目,34.6453578,135.0262354,515
兵庫県神戸市垂水区西舞子８丁目,34.6475708,135.0262354,629
兵庫県神戸市垂水区西舞子９丁目,34.6469928,135.0297346,480
兵庫県神戸市垂水区西脇１丁目,34.6541272,135.0379004,334
兵庫県神戸市垂水区西脇２丁目,34.6575707,135.0399421,354
兵庫県神戸市垂水区野田通,34.6360452,135.0605098,296
兵庫県神戸市垂水区馬場通,34.6353555,135.060218,419
兵庫県神戸市垂水区東垂水１丁目,34.6360623,135.0673678,280
兵庫県神戸市垂水区東垂水２丁目,34.6369059,135.0656167,490
兵庫県神戸市垂水区東垂水３丁目,34.6382765,135.0673678,288
兵庫県神戸市垂水区東垂水町,34.6422401,135.0674733,145
兵庫県神戸市垂水区東垂水町字菅ノ口,34.6422401,135.0674733,73
兵庫県神戸市垂水区東垂水町字高丸,34.6393222,135.0571542,90
兵庫県神戸市垂水区東垂水町字流田,34.6434444,135.0668252,146
兵庫県神戸市垂水区東舞子町,34.6304377,135.0370657,648
兵庫県神戸市垂水区日向１丁目,34.629781,135.0562788,307
兵庫県神戸市垂水区日向２丁目,34.6317139,135.0568624,198
兵庫県神戸市垂水区平磯１丁目,34.6287768,135.0609007,112
兵庫県神戸市垂水区平磯２丁目,34.6291261,135.0605098,107
兵庫県神戸市垂水区平磯３丁目,34.6276452,135.0561718,337
兵庫県神戸市垂水区平磯４丁目,34.6286828,135.0551117,227
兵庫県神戸市垂水区福田１丁目,34.6406577,135.0635739,414
兵庫県神戸市垂水区福田２丁目,34.64245,135.0644494,197
兵庫県神戸市垂水区福田３丁目,34.6441017,135.0656167,342
兵庫県神戸市垂水区福田４丁目,34.6451999,135.0667841,435
兵庫県神戸市垂水区福田５丁目,34.6471327,135.0673678,255
兵庫県神戸市垂水区星が丘１丁目,34.6381443,135.0481098,542
兵庫県神戸市垂水区星が丘２丁目,34.639796,135.0492767,346
兵庫県神戸市垂水区星が丘３丁目,34.6429759,135.0495684,513
兵庫県神戸市垂水区本多聞１丁目,34.6541106,135.0402338,428
兵庫県神戸市垂水区本多聞２丁目,34.6582228,135.0454843,747
兵庫県神戸市垂水区本多聞３丁目,34.6612283,135.0507354,836
兵庫県神戸市垂水区本多聞４丁目,34.6573635,135.0495684,925
兵庫県神戸市垂水区本多聞５丁目,34.6540603,135.0472346,850
兵庫県神戸市垂水区本多聞６丁目,34.6507403,135.0472346,500
兵庫県神戸市垂水区本多聞７丁目,34.6527065,135.0431507,750
兵庫県神戸市垂水区舞子坂１丁目,34.6442014,135.0332341,320
兵庫県神戸市垂水区舞子坂２丁目,34.6450104,135.0361505,463
兵庫県神戸市垂水区舞子坂３丁目,34.6475211,135.0332341,854
兵庫県神戸市垂水区舞子坂４丁目,34.6490239,135.0358588,302
兵庫県神戸市垂水区舞子台１丁目,34.6351822,135.0370255,353
兵庫県神戸市垂水区舞子台２丁目,34.635893,135.0344006,661
兵庫県神戸市垂水区舞子台３丁目,34.6380725,135.0390671,432
兵庫県神戸市垂水区舞子台４丁目,34.6380895,135.0367338,92
兵庫県神戸市垂水区舞子台５丁目,34.6381064,135.0344006,392
兵庫県神戸市垂水区舞子台６丁目,34.6381233,135.0320676,438
兵庫県神戸市垂水区舞子台７丁目,34.639873,135.0387754,733
兵庫県神戸市垂水区舞子台８丁目,34.6414432,135.0320676,805
兵庫県神戸市垂水区舞多聞西１丁目,34.6629132,135.0472346,400
兵庫県神戸市垂水区舞多聞西２丁目,34.66610900000001,135.0451926,183
兵庫県神戸市垂水区舞多聞西３丁目,34.6673723,135.0425673,175
兵庫県神戸市垂水区舞多聞西４丁目,34.6685945,135.045776,252
兵庫県神戸市垂水区舞多聞西５丁目,34.6656713,135.0484015,225
兵庫県神戸市垂水区舞多聞西６丁目,34.6682724,135.0521941,152
兵庫県神戸市垂水区舞多聞西７丁目,34.6684294,135.0495684,444
兵庫県神戸市垂水区舞多聞西８丁目,34.6712039,135.0484015,327
兵庫県神戸市垂水区舞多聞東１丁目,34.6629867,135.0562788,117
兵庫県神戸市垂水区舞多聞東２丁目,34.6634248,135.0530694,84
兵庫県神戸市垂水区舞多聞東３丁目,34.6650931,135.0519024,70
兵庫県神戸市垂水区学が丘１丁目,34.6518131,135.0519024,293
兵庫県神戸市垂水区学が丘２丁目,34.6567848,135.0530694,816
兵庫県神戸市垂水区学が丘３丁目,34.656206,135.0565706,871
兵庫県神戸市垂水区学が丘４丁目,34.660088,135.0554035,564
兵庫県神戸市垂水区学が丘５丁目,34.6589473,135.0600721,198
兵庫県神戸市垂水区学が丘６丁目,34.6615737,135.0603639,522
兵庫県神戸市垂水区学が丘７丁目,34.6626719,135.0615312,326
兵庫県神戸市垂水区瑞ケ丘,34.6336556,135.0562788,221
兵庫県神戸市垂水区みずき台,34.6524656,135.0758322,20
兵庫県神戸市垂水区瑞穂通,34.6345297,135.0596344,231
兵庫県神戸市垂水区南多聞台１丁目,34.6569347,135.0320676,265
兵庫県神戸市垂水区南多聞台２丁目,34.6553989,135.034109,267
兵庫県神戸市垂水区南多聞台３丁目,34.6534501,135.0358588,328
兵庫県神戸市垂水区南多聞台４丁目,34.6519473,135.0332341,483
兵庫県神戸市垂水区南多聞台５丁目,34.6543089,135.0317759,90
兵庫県神戸市垂水区南多聞台６丁目,34.6551428,135.0311927,288
兵庫県神戸市垂水区南多聞台７丁目,34.6545571,135.0294007,662
兵庫県神戸市垂水区南多聞台８丁目,34.6514188,135.0297346,354
兵庫県神戸市垂水区美山台１丁目,34.6383903,135.0705782,552
兵庫県神戸市垂水区美山台２丁目,34.6406046,135.0705782,284
兵庫県神戸市垂水区美山台３丁目,34.6444882,135.0694108,315
兵庫県神戸市垂水区宮本町,34.6268993,135.0530694,337
兵庫県神戸市垂水区名谷町,34.6628331,135.0724825,1943
兵庫県神戸市垂水区名谷町字入野,34.6628331,135.0724825,109
兵庫県神戸市垂水区名谷町字後谷,34.6606414,135.074661,24
兵庫県神戸市垂水区名谷町字柄立原,34.6659364,135.073635,75
兵庫県神戸市垂水区名谷町字大谷,34.6628331,135.0724825,64
兵庫県神戸市垂水区名谷町字小川,34.6643605,135.0838666,8
兵庫県神戸市垂水区名谷町字奥之坊,34.6628331,135.0724825,8
兵庫県神戸市垂水区名谷町字押戸,34.6628331,135.0724825,38
兵庫県神戸市垂水区名谷町字加市,34.6628331,135.0724825,15
兵庫県神戸市垂水区名谷町字垣ノ内,34.6628331,135.0724825,33
兵庫県神戸市垂水区名谷町字春日手,34.6711837,135.0756771,55
兵庫県神戸市垂水区名谷町字賀市,34.6714005,135.07708,152
兵庫県神戸市垂水区名谷町字北野,34.6628331,135.0724825,57
兵庫県神戸市垂水区名谷町字北野屋敷,34.6628331,135.0724825,97
兵庫県神戸市垂水区名谷町字権行司,34.6628331,135.0724825,36
兵庫県神戸市垂水区名谷町字桜ケ谷,34.6614015,135.0750161,11
兵庫県神戸市垂水区名谷町字猿倉,34.6512471,135.0590894,140
兵庫県神戸市垂水区名谷町字高曽,34.6674931,135.0769424,503
兵庫県神戸市垂水区名谷町字寺池,34.6628331,135.0724825,147
兵庫県神戸市垂水区名谷町字堂面,34.656408,135.073041,144
兵庫県神戸市垂水区名谷町字中坊,34.6628331,135.0724825,28
兵庫県神戸市垂水区名谷町字梨原,34.6628331,135.0724825,251
兵庫県神戸市垂水区名谷町字平ノ垣内,34.6628331,135.0724825,83
兵庫県神戸市垂水区名谷町字前田,34.6628331,135.0724825,53
兵庫県神戸市垂水区名谷町字丸尾,34.6628331,135.0724825,53
兵庫県神戸市垂水区名谷町字向井畑,34.6710759,135.0774749,43
兵庫県神戸市垂水区名谷町字室山,34.6628331,135.0724825,233
兵庫県神戸市垂水区名谷町字社谷,34.6628331,135.0724825,33
兵庫県神戸市垂水区名谷町字湯屋谷,34.6681784,135.0741944,7
兵庫県神戸市垂水区名谷町字横尾,34.6628331,135.0724825,96
兵庫県神戸市垂水区桃山台１丁目,34.6516043,135.079919,582
兵庫県神戸市垂水区桃山台２丁目,34.6517626,135.0772917,359
兵庫県神戸市垂水区桃山台３丁目,34.6549078,135.0822545,447
兵庫県神戸市垂水区桃山台４丁目,34.658106,135.0802109,279
兵庫県神戸市垂水区桃山台５丁目,34.6582112,135.0845901,603
兵庫県神戸市垂水区桃山台６丁目,34.6604254,135.0845901,279
兵庫県神戸市垂水区桃山台７丁目,34.6605924,135.0807948,302
兵庫県神戸市垂水区山手１丁目,34.62973650000001,135.0621148,225
兵庫県神戸市垂水区山手２丁目,34.6307689,135.0628443,115
